icao24,snapshot_time,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,category,latitude_mean_10s,latitude_std_10s,latitude_min_10s,latitude_max_10s,latitude_median_10s,latitude_count_10s,longitude_mean_10s,longitude_std_10s,longitude_min_10s,longitude_max_10s,longitude_median_10s,longitude_count_10s,velocity_mean_10s,velocity_std_10s,velocity_min_10s,velocity_max_10s,velocity_median_10s,velocity_count_10s,geo_altitude_mean_10s,geo_altitude_std_10s,geo_altitude_min_10s,geo_altitude_max_10s,geo_altitude_median_10s,geo_altitude_count_10s,vertical_rate_mean_10s,vertical_rate_std_10s,vertical_rate_min_10s,vertical_rate_max_10s,vertical_rate_median_10s,vertical_rate_count_10s,true_track_mean_10s,true_track_std_10s,true_track_min_10s,true_track_max_10s,true_track_median_10s,true_track_count_10s,velocity_mean_1min,velocity_std_1min,velocity_min_1min,velocity_max_1min,velocity_median_1min,velocity_count_1min,geo_altitude_mean_1min,geo_altitude_std_1min,geo_altitude_min_1min,geo_altitude_max_1min,geo_altitude_median_1min,geo_altitude_count_1min,vertical_rate_mean_1min,vertical_rate_std_1min,vertical_rate_min_1min,vertical_rate_max_1min,vertical_rate_median_1min,vertical_rate_count_1min
a153de,2026-02-16 21:53:09+00:00,EDV5310,United States,2026-02-16 21:52:45+00:00,2026-02-16 21:52:45+00:00,-77.0398,38.8521,701.04,True,2.31,354.38,0.98,,716.28,,False,0,0,38.909425,0.1156003299391976,38.6658,39.1177,38.92275,40,-77.320555,0.23584629278518057,-77.6562,-76.9336,-77.39675,40,78.914,73.76875931081129,0.0,227.72,71.69,40,2882.2650000000003,3848.006465733014,60.96,13106.4,1047.75,40,1.6982500000000003,5.92781314262234,-5.85,17.23,0.0,40,200.2185,115.26318031424364,0.0,355.75,201.56,40,79.80125000000001,74.45762003110363,0.0,227.72,71.69,80,3070.76475,3954.8093628912884,60.96,13106.4,1047.75,80,1.405875,5.770776376205997,-5.85,20.48,0.0,80
a153de,2026-02-16 21:53:39+00:00,EDV5310,United States,2026-02-16 21:52:45+00:00,2026-02-16 21:52:45+00:00,-77.0398,38.8521,701.04,True,2.31,354.38,0.98,,716.28,,False,0,0,38.911492499999994,0.1203064897699619,38.6534,39.1353,38.9048,40,-77.3192325,0.22368692909957794,-77.6115,-77.018,-77.37625,40,80.6885,76.06958624534816,0.0,227.72,72.515,40,3259.2645,4099.028282396563,60.96,13106.4,1047.75,40,1.1135,5.66950572168378,-5.85,20.48,0.0,40,197.2645,116.61133115435112,0.0,355.79,195.10500000000002,40,79.80125000000001,74.45762003110363,0.0,227.72,71.69,80,3070.76475,3954.8093628912884,60.96,13106.4,1047.75,80,1.405875,5.770776376205997,-5.85,20.48,0.0,80
a153de,2026-02-16 21:54:09+00:00,EDV5310,United States,2026-02-16 21:52:45+00:00,2026-02-16 21:52:45+00:00,-77.0398,38.8521,701.04,True,2.31,354.38,0.98,,716.28,,False,0,0,38.914113953488375,0.13187270662667677,38.6545,39.1442,38.9106,43,-77.30213488372092,0.23747428821595984,-77.611,-76.8535,-77.3758,43,89.49511627906976,77.24999239858471,0.0,230.16,79.51,43,3463.201395348837,4196.755373499628,22.86,13106.4,1120.14,43,2.071395348837209,7.321742760727363,-5.85,26.33,0.0,43,212.45302325581395,118.16182705923109,0.0,359.39,225.1,43,88.36456790123457,75.57389469997861,0.0,230.16,80.15,81,3452.4244444444444,4145.668821991211,22.86,13114.02,1120.14,81,2.34358024691358,7.01350007283132,-6.5,26.33,0.0,81
a153de,2026-02-16 21:54:39+00:00,EDV5310,United States,2026-02-16 21:52:45+00:00,2026-02-16 21:52:45+00:00,-77.0398,38.8521,701.04,True,2.31,354.38,0.98,,716.28,,False,0,0,38.921186842105264,0.1309917228064909,38.652,39.1057,38.93105,38,-77.30889210526315,0.23444836621839546,-77.6537,-76.8703,-77.38919999999999,38,87.08526315789473,74.6448089372612,0.0,216.44,81.6,38,3440.2294736842105,4143.308559162198,60.96,13114.02,1062.99,38,2.651578947368421,6.731956274173403,-6.5,18.53,0.0,38,221.13894736842107,112.37214514401435,0.0,359.39,227.255,38,88.36456790123457,75.57389469997861,0.0,230.16,80.15,81,3452.4244444444444,4145.668821991211,22.86,13114.02,1120.14,81,2.34358024691358,7.01350007283132,-6.5,26.33,0.0,81
a153de,2026-02-16 21:55:09+00:00,EDV5310,United States,2026-02-16 21:52:45+00:00,2026-02-16 21:52:45+00:00,-77.0398,38.8521,701.04,True,2.31,354.38,0.98,,716.28,,False,0,0,38.92125142857143,0.12494750043736817,38.6756,39.135,38.9441,35,-77.29282571428571,0.22503895785979286,-77.5641,-76.8703,-77.3538,35,80.11571428571429,74.89976719062673,0.0,216.08,53.29,35,3485.1702857142855,4257.790726648991,60.96,13121.64,1143.0,35,1.736857142857143,6.278798016962732,-6.5,19.51,0.0,35,206.33085714285713,106.83684571431746,0.0,359.67,225.1,35,81.0213888888889,74.97548450605076,0.0,216.08,57.26,72,3600.45,4345.026688714934,60.96,13121.64,1123.95,72,1.7877777777777777,6.525086632034518,-7.15,19.51,0.0,72
a153de,2026-02-16 21:55:39+00:00,EDV5310,United States,2026-02-16 21:52:45+00:00,2026-02-16 21:52:45+00:00,-77.0398,38.8521,701.04,True,2.31,354.38,0.98,,716.28,,False,0,0,38.924575675675676,0.12494284783542053,38.6559,39.1196,38.946,37,-77.2983054054054,0.24293594485646286,-77.6519,-76.8433,-77.3526,37,81.87810810810811,76.06994825078348,0.0,215.35,61.23,37,3709.498378378378,4481.88806112974,60.96,13121.64,1104.9,37,1.8359459459459457,6.836139041666502,-7.15,19.51,0.0,37,197.23216216216215,117.10534853842633,0.0,356.21,225.0,37,81.0213888888889,74.97548450605076,0.0,216.08,57.26,72,3600.45,4345.026688714934,60.96,13121.64,1123.95,72,1.7877777777777777,6.525086632034518,-7.15,19.51,0.0,72
a153de,2026-02-16 21:56:09+00:00,EDV5310,United States,2026-02-16 21:52:45+00:00,2026-02-16 21:52:45+00:00,-77.0398,38.8521,701.04,True,2.31,354.38,0.98,,716.28,,False,0,0,38.92375,0.11472606438157186,38.6792,39.0928,38.9443,34,-77.29110882352941,0.24555134545165858,-77.6117,-76.8705,-77.3366,34,77.1064705882353,72.88986943295791,0.0,214.99,54.83,34,3724.1629411764707,4629.125743582055,7.62,13121.64,1013.4599999999999,34,1.816470588235294,6.537555322138226,-5.85,19.83,0.0,34,212.97470588235296,117.28008653814904,0.0,359.57,225.20499999999998,34,75.4689393939394,71.64352474103536,0.0,216.57,54.06,66,3709.3236363636365,4606.960831166293,7.62,13129.26,1013.4599999999999,66,1.595909090909091,6.283116810401257,-5.85,19.83,0.0,66
a153de,2026-02-16 21:56:39+00:00,EDV5310,United States,2026-02-16 21:52:45+00:00,2026-02-16 21:52:45+00:00,-77.0398,38.8521,701.04,True,2.31,354.38,0.98,,716.28,,False,0,0,38.923403125,0.11687839692320605,38.7027,39.0951,38.945750000000004,32,-77.296821875,0.2406704663580785,-77.6144,-76.8705,-77.3543,32,73.7290625,71.41808288948165,0.0,216.57,52.965,32,3693.556875,4657.286052688901,60.96,13129.26,982.98,32,1.3615625,6.096593501173289,-5.85,16.91,0.0,32,193.3921875,118.67632317424254,0.0,356.03,218.35500000000002,32,75.4689393939394,71.64352474103536,0.0,216.57,54.06,66,3709.3236363636365,4606.960831166293,7.62,13129.26,1013.4599999999999,66,1.595909090909091,6.283116810401257,-5.85,19.83,0.0,66
a153de,2026-02-16 21:57:09+00:00,EDV5310,United States,2026-02-16 21:52:45+00:00,2026-02-16 21:52:45+00:00,-77.0398,38.8521,701.04,True,2.31,354.38,0.98,,716.28,,False,0,0,38.92617878787879,0.12217263594391493,38.6624,39.113,38.9441,33,-77.30735151515152,0.2382260574554284,-77.6364,-76.8705,-77.3785,33,78.29818181818182,76.29564766643578,0.0,229.3,52.48,33,3945.5436363636363,4812.572870839085,60.96,13129.26,1165.86,33,1.3493939393939396,6.130305834231447,-5.85,16.91,0.0,33,198.79999999999998,121.08474777506042,0.0,357.19,222.1,33,78.29818181818182,76.29564766643578,0.0,229.3,52.48,33,3945.5436363636363,4812.572870839085,60.96,13129.26,1165.86,33,1.3493939393939396,6.130305834231447,-5.85,16.91,0.0,33
a1ed5f,2026-02-16 21:48:09+00:00,ENY4137,United States,2026-02-16 21:48:05+00:00,2026-02-16 21:48:05+00:00,-77.0289,38.6591,922.02,False,97.52,16.24,-6.5,,937.26,6626,False,0,0,38.90259090909091,0.11921327622069892,38.6591,39.11,38.9251,33,-77.2340303030303,0.23159514039165674,-77.6453,-76.8814,-77.1533,33,74.03787878787878,72.67643766885419,0.0,224.57,71.73,33,2596.3418181818183,3318.45054899257,15.24,12420.6,1158.24,33,0.502121212121212,7.642362918943884,-9.75,17.56,-0.33,33,195.70181818181817,104.74649849322365,0.0,355.48,180.0,33,76.276,75.78299512011255,0.0,252.49,71.73,65,2801.3464615384614,3491.846180989198,15.24,12420.6,1196.34,65,0.7149230769230769,7.475181879701349,-9.75,17.56,-0.33,65
a1ed5f,2026-02-16 21:48:39+00:00,ENY4137,United States,2026-02-16 21:48:35+00:00,2026-02-16 21:48:35+00:00,-77.0214,38.6848,754.38,False,98.91,2.98,-4.55,,769.62,6626,False,0,0,38.90146875,0.11713403526619197,38.658,39.117,38.9471,32,-77.246075,0.22817419633027847,-77.6332,-76.9127,-77.21180000000001,32,78.5840625,79.95977847196859,0.0,252.49,57.515,32,3012.7575,3703.296607851251,60.96,12420.6,1203.96,32,0.934375,7.414449248682623,-9.1,17.56,-0.33,32,189.3371875,105.99410364715442,0.0,355.51,180.0,32,76.276,75.78299512011255,0.0,252.49,71.73,65,2801.3464615384614,3491.846180989198,15.24,12420.6,1196.34,65,0.7149230769230769,7.475181879701349,-9.75,17.56,-0.33,65
a1ed5f,2026-02-16 21:49:09+00:00,ENY4137,United States,2026-02-16 21:49:05+00:00,2026-02-16 21:49:05+00:00,-77.0233,38.7111,617.22,False,95.53,355.06,-3.9,,640.08,6626,False,0,0,38.89381612903226,0.10894888433503772,38.6704,39.0972,38.9241,31,-77.2383,0.2243166660475024,-77.6559,-76.9346,-77.1833,31,79.27483870967743,81.1727242313561,0.0,251.43,70.75,31,3130.590967741936,3723.1422394059878,60.96,12420.6,1363.98,31,1.5412903225806451,7.560635221080075,-9.1,17.56,-0.33,31,187.59451612903226,104.9852718825744,0.0,357.19,180.0,31,82.29983606557377,83.40546162156296,0.0,251.43,69.68,61,3262.8590163934427,3777.6577672281296,60.96,12420.6,1363.98,61,1.6198360655737705,7.188386812955852,-9.1,17.56,0.0,61
a1ed5f,2026-02-16 21:49:39+00:00,ENY4137,United States,2026-02-16 21:49:35+00:00,2026-02-16 21:49:35+00:00,-77.0259,38.7356,548.64,False,88.87,354.69,-2.6,,571.5,6626,False,0,0,38.90779333333333,0.10163049682579403,38.6847,39.0867,38.928250000000006,30,-77.24394666666667,0.23108696487109026,-77.6535,-76.877,-77.1412,30,85.42566666666667,86.92865357066792,0.0,251.43,52.575,30,3399.536,3892.014328479135,60.96,12420.6,1497.33,30,1.701,6.9109839361350875,-9.1,17.56,0.0,30,200.7853333333333,105.13467844604854,0.0,355.34,180.815,30,82.29983606557377,83.40546162156296,0.0,251.43,69.68,61,3262.8590163934427,3777.6577672281296,60.96,12420.6,1363.98,61,1.6198360655737705,7.188386812955852,-9.1,17.56,0.0,61
a1ed5f,2026-02-16 21:50:09+00:00,ENY4137,United States,2026-02-16 21:50:04+00:00,2026-02-16 21:50:05+00:00,-77.0284,38.759,441.96,False,85.7,355.18,-5.2,,464.82,6626,False,0,0,38.91027096774194,0.09891496413097665,38.6884,39.0691,38.9105,31,-77.26094193548387,0.24264810154377084,-77.6597,-76.9334,-77.1547,31,84.18193548387096,86.39929526793432,0.0,250.71,59.87,31,3338.7890322580643,3868.4022033352517,60.96,12420.6,1744.98,31,1.887741935483871,7.0969715182733255,-8.78,19.83,0.0,31,204.11935483870968,104.70025256051946,0.0,355.18,182.81,31,85.92174603174603,85.12578085549079,0.0,251.1,73.23,63,3366.8304761904765,3921.9737443543154,60.96,12420.6,1638.3,63,2.023015873015873,7.3466541945693,-8.78,19.83,0.0,63
a1ed5f,2026-02-16 21:50:39+00:00,ENY4137,United States,2026-02-16 21:50:35+00:00,2026-02-16 21:50:35+00:00,-77.0306,38.7804,312.42,False,73.23,355.97,-4.23,,342.9,6626,False,0,0,38.9032375,0.11180351933406973,38.6772,39.108,38.89495,32,-77.242396875,0.233791388241152,-77.6426,-76.9017,-77.19565,32,87.6071875,85.22206787637225,0.0,251.1,81.89,32,3393.995625,4034.897691208809,60.96,12420.6,1394.46,32,2.1540625,7.692097687541249,-8.45,18.53,0.0,32,198.858125,110.92407099184209,0.0,355.97,182.81,32,85.92174603174603,85.12578085549079,0.0,251.1,73.23,63,3366.8304761904765,3921.9737443543154,60.96,12420.6,1638.3,63,2.023015873015873,7.3466541945693,-8.78,19.83,0.0,63
a1ed5f,2026-02-16 21:51:09+00:00,ENY4137,United States,2026-02-16 21:51:05+00:00,2026-02-16 21:51:05+00:00,-77.0326,38.7996,198.12,False,69.68,355.34,-3.9,,236.22,6626,False,0,0,38.89872424242424,0.12301358672496103,38.6793,39.1322,38.9128,33,-77.26295151515151,0.22391229466189763,-77.6464,-76.9445,-77.2619,33,87.0060606060606,80.03701569193602,0.0,227.11,97.02,33,3210.56,3712.3512049777833,60.96,12420.6,1447.8,33,1.9206060606060606,7.867945625842373,-6.83,20.48,-0.33,33,210.40121212121213,114.25504575175158,0.0,355.44,225.18,33,86.06876923076923,77.92933109771016,0.0,227.35,96.55,65,3093.9544615384616,3665.396972908439,22.86,12420.6,1234.44,65,1.4903076923076923,7.231506363050935,-7.48,20.48,-0.33,65
a1ed5f,2026-02-16 21:51:39+00:00,ENY4137,United States,2026-02-16 21:51:34+00:00,2026-02-16 21:51:35+00:00,-77.0342,38.818,91.44,False,69.64,355.76,-3.9,,129.54,6626,False,0,0,38.8953375,0.1171509578940077,38.6578,39.0824,38.9083,32,-77.242859375,0.22943411431715957,-77.6321,-76.8542,-77.26935,32,85.1021875,76.9629800297551,0.0,227.35,88.13,32,2973.705,3671.720951193358,22.86,12420.6,1196.3400000000001,32,1.0465624999999998,6.607674721244545,-7.48,17.56,-0.165,32,220.885,112.53778072417538,0.0,355.76,226.71,32,86.06876923076923,77.92933109771016,0.0,227.35,96.55,65,3093.9544615384616,3665.396972908439,22.86,12420.6,1234.44,65,1.4903076923076923,7.231506363050935,-7.48,20.48,-0.33,65
a1ed5f,2026-02-16 21:52:09+00:00,ENY4137,United States,2026-02-16 21:52:05+00:00,2026-02-16 21:52:05+00:00,-77.0363,38.837,-30.48,False,69.68,355.34,-4.23,,7.62,6626,False,0,0,38.92171052631579,0.1167160467197105,38.6631,39.0941,38.938900000000004,38,-77.29611315789474,0.25348424885342696,-77.6551,-76.8895,-77.3474,38,85.6971052631579,75.65455367255844,0.0,226.26,72.13,38,3078.27947368421,4076.328120433579,7.62,13098.78,1028.7,38,0.18789473684210523,5.438164017433834,-10.08,15.93,-0.33,38,217.38763157894735,110.510682532045,0.0,355.55,225.05,38,84.89898734177216,75.13605847778257,0.0,226.99,73.26,79,3059.2853164556964,3990.750310368946,7.62,13106.4,944.88,79,0.6992405063291139,5.871567687430827,-10.08,19.18,-0.33,79
a1ef8f,2026-02-16 21:55:39+00:00,N22373,United States,2026-02-16 21:55:35+00:00,2026-02-16 21:55:35+00:00,-77.5604,39.0854,205.74,False,46.53,341.97,4.88,,228.6,,False,0,0,38.924575675675676,0.12494284783542053,38.6559,39.1196,38.946,37,-77.2983054054054,0.24293594485646286,-77.6519,-76.8433,-77.3526,37,81.87810810810811,76.06994825078348,0.0,215.35,61.23,37,3709.498378378378,4481.88806112974,60.96,13121.64,1104.9,37,1.8359459459459457,6.836139041666502,-7.15,19.51,0.0,37,197.23216216216215,117.10534853842633,0.0,356.21,225.0,37,81.0213888888889,74.97548450605076,0.0,216.08,57.26,72,3600.45,4345.026688714934,60.96,13121.64,1123.95,72,1.7877777777777777,6.525086632034518,-7.15,19.51,0.0,72
a1ef8f,2026-02-16 21:56:09+00:00,N22373,United States,2026-02-16 21:56:05+00:00,2026-02-16 21:56:05+00:00,-77.5731,39.0928,335.28,False,48.17,289.98,3.58,,350.52,,False,0,0,38.92375,0.11472606438157186,38.6792,39.0928,38.9443,34,-77.29110882352941,0.24555134545165858,-77.6117,-76.8705,-77.3366,34,77.1064705882353,72.88986943295791,0.0,214.99,54.83,34,3724.1629411764707,4629.125743582055,7.62,13121.64,1013.4599999999999,34,1.816470588235294,6.537555322138226,-5.85,19.83,0.0,34,212.97470588235296,117.28008653814904,0.0,359.57,225.20499999999998,34,75.4689393939394,71.64352474103536,0.0,216.57,54.06,66,3709.3236363636365,4606.960831166293,7.62,13129.26,1013.4599999999999,66,1.595909090909091,6.283116810401257,-5.85,19.83,0.0,66
a1ef8f,2026-02-16 21:56:39+00:00,N22373,United States,2026-02-16 21:56:35+00:00,2026-02-16 21:56:35+00:00,-77.5923,39.0951,350.52,False,59.68,269.51,0.0,,358.14,,False,0,0,38.923403125,0.11687839692320605,38.7027,39.0951,38.945750000000004,32,-77.296821875,0.2406704663580785,-77.6144,-76.8705,-77.3543,32,73.7290625,71.41808288948165,0.0,216.57,52.965,32,3693.556875,4657.286052688901,60.96,13129.26,982.98,32,1.3615625,6.096593501173289,-5.85,16.91,0.0,32,193.3921875,118.67632317424254,0.0,356.03,218.35500000000002,32,75.4689393939394,71.64352474103536,0.0,216.57,54.06,66,3709.3236363636365,4606.960831166293,7.62,13129.26,1013.4599999999999,66,1.595909090909091,6.283116810401257,-5.85,19.83,0.0,66
a1ef8f,2026-02-16 21:57:09+00:00,N22373,United States,2026-02-16 21:57:05+00:00,2026-02-16 21:57:05+00:00,-77.6134,39.0947,350.52,False,62.76,270.0,0.0,,358.14,,False,0,0,38.92617878787879,0.12217263594391493,38.6624,39.113,38.9441,33,-77.30735151515152,0.2382260574554284,-77.6364,-76.8705,-77.3785,33,78.29818181818182,76.29564766643578,0.0,229.3,52.48,33,3945.5436363636363,4812.572870839085,60.96,13129.26,1165.86,33,1.3493939393939396,6.130305834231447,-5.85,16.91,0.0,33,198.79999999999998,121.08474777506042,0.0,357.19,222.1,33,78.29818181818182,76.29564766643578,0.0,229.3,52.48,33,3945.5436363636363,4812.572870839085,60.96,13129.26,1165.86,33,1.3493939393939396,6.130305834231447,-5.85,16.91,0.0,33
a240dc,2026-02-16 21:47:09+00:00,SWA4248,United States,2026-02-16 21:42:19+00:00,2026-02-16 21:42:19+00:00,-77.0431,38.8458,350.52,True,4.12,312.19,0.0,,358.14,,False,0,0,38.89043703703704,0.11388801567311675,38.6653,39.1358,38.8517,27,-77.21244074074075,0.21156091913943464,-77.5762,-76.9441,-77.1,27,62.43074074074074,69.24932262517507,0.0,224.6,42.79,27,2411.0244444444447,3291.654283895437,60.96,12420.6,944.88,27,-0.6388888888888888,5.478578797555588,-6.83,16.91,-0.33,27,206.54962962962964,104.97939275735835,0.0,357.19,182.81,27,66.68413793103448,70.91329353598654,0.0,224.6,43.335,58,2534.8324137931036,3324.1437222160625,60.96,12420.6,982.98,58,-0.16293103448275867,6.151314225181046,-10.4,17.56,-0.33,58
a284b5,2026-02-16 21:47:09+00:00,SWA1265,United States,2026-02-16 21:46:48+00:00,2026-02-16 21:46:49+00:00,-77.0368,38.8421,350.52,True,2.06,357.19,0.0,,358.14,,False,0,0,38.89043703703704,0.11388801567311675,38.6653,39.1358,38.8517,27,-77.21244074074075,0.21156091913943464,-77.5762,-76.9441,-77.1,27,62.43074074074074,69.24932262517507,0.0,224.6,42.79,27,2411.0244444444447,3291.654283895437,60.96,12420.6,944.88,27,-0.6388888888888888,5.478578797555588,-6.83,16.91,-0.33,27,206.54962962962964,104.97939275735835,0.0,357.19,182.81,27,66.68413793103448,70.91329353598654,0.0,224.6,43.335,58,2534.8324137931036,3324.1437222160625,60.96,12420.6,982.98,58,-0.16293103448275867,6.151314225181046,-10.4,17.56,-0.33,58
a284b5,2026-02-16 21:47:39+00:00,SWA1265,United States,2026-02-16 21:47:32+00:00,2026-02-16 21:47:32+00:00,-77.0373,38.8471,-60.96,False,50.42,354.38,0.0,,358.14,,False,0,0,38.91074516129032,0.11591564415185567,38.6692,39.097,38.8897,31,-77.22255806451614,0.22746656424508538,-77.5712,-76.8479,-77.1253,31,70.38870967741936,73.26653027323985,0.0,224.6,50.42,31,2642.6651612903224,3402.7541617263223,60.96,12420.6,1158.24,31,0.2516129032258064,6.745306564209019,-10.4,17.56,-0.33,31,200.63612903225808,104.41251552304189,0.0,355.34,182.81,31,66.68413793103448,70.91329353598654,0.0,224.6,43.335,58,2534.8324137931036,3324.1437222160625,60.96,12420.6,982.98,58,-0.16293103448275867,6.151314225181046,-10.4,17.56,-0.33,58
a284b5,2026-02-16 21:48:09+00:00,SWA1265,United States,2026-02-16 21:48:04+00:00,2026-02-16 21:48:05+00:00,-77.0404,38.8688,129.54,False,89.19,343.24,10.4,,152.4,,False,0,0,38.90259090909091,0.11921327622069892,38.6591,39.11,38.9251,33,-77.2340303030303,0.23159514039165674,-77.6453,-76.8814,-77.1533,33,74.03787878787878,72.67643766885419,0.0,224.57,71.73,33,2596.3418181818183,3318.45054899257,15.24,12420.6,1158.24,33,0.502121212121212,7.642362918943884,-9.75,17.56,-0.33,33,195.70181818181817,104.74649849322365,0.0,355.48,180.0,33,76.276,75.78299512011255,0.0,252.49,71.73,65,2801.3464615384614,3491.846180989198,15.24,12420.6,1196.34,65,0.7149230769230769,7.475181879701349,-9.75,17.56,-0.33,65
a284b5,2026-02-16 21:48:39+00:00,SWA1265,United States,2026-02-16 21:48:35+00:00,2026-02-16 21:48:35+00:00,-77.0622,38.8887,480.06,False,106.69,312.46,7.8,,502.92,,False,0,0,38.90146875,0.11713403526619197,38.658,39.117,38.9471,32,-77.246075,0.22817419633027847,-77.6332,-76.9127,-77.21180000000001,32,78.5840625,79.95977847196859,0.0,252.49,57.515,32,3012.7575,3703.296607851251,60.96,12420.6,1203.96,32,0.934375,7.414449248682623,-9.1,17.56,-0.33,32,189.3371875,105.99410364715442,0.0,355.51,180.0,32,76.276,75.78299512011255,0.0,252.49,71.73,65,2801.3464615384614,3491.846180989198,15.24,12420.6,1196.34,65,0.7149230769230769,7.475181879701349,-9.75,17.56,-0.33,65
a284b5,2026-02-16 21:49:09+00:00,SWA1265,United States,2026-02-16 21:49:04+00:00,2026-02-16 21:49:05+00:00,-77.0924,38.9066,929.64,False,112.76,300.43,14.31,,937.26,,False,0,0,38.89381612903226,0.10894888433503772,38.6704,39.0972,38.9241,31,-77.2383,0.2243166660475024,-77.6559,-76.9346,-77.1833,31,79.27483870967743,81.1727242313561,0.0,251.43,70.75,31,3130.590967741936,3723.1422394059878,60.96,12420.6,1363.98,31,1.5412903225806451,7.560635221080075,-9.1,17.56,-0.33,31,187.59451612903226,104.9852718825744,0.0,357.19,180.0,31,82.29983606557377,83.40546162156296,0.0,251.43,69.68,61,3262.8590163934427,3777.6577672281296,60.96,12420.6,1363.98,61,1.6198360655737705,7.188386812955852,-9.1,17.56,0.0,61
a284b5,2026-02-16 21:49:39+00:00,SWA1265,United States,2026-02-16 21:49:35+00:00,2026-02-16 21:49:35+00:00,-77.1206,38.9305,1249.68,False,129.91,336.18,13.98,,1242.06,,False,0,0,38.90779333333333,0.10163049682579403,38.6847,39.0867,38.928250000000006,30,-77.24394666666667,0.23108696487109026,-77.6535,-76.877,-77.1412,30,85.42566666666667,86.92865357066792,0.0,251.43,52.575,30,3399.536,3892.014328479135,60.96,12420.6,1497.33,30,1.701,6.9109839361350875,-9.1,17.56,0.0,30,200.7853333333333,105.13467844604854,0.0,355.34,180.815,30,82.29983606557377,83.40546162156296,0.0,251.43,69.68,61,3262.8590163934427,3777.6577672281296,60.96,12420.6,1363.98,61,1.6198360655737705,7.188386812955852,-9.1,17.56,0.0,61
a284b5,2026-02-16 21:50:09+00:00,SWA1265,United States,2026-02-16 21:50:05+00:00,2026-02-16 21:50:05+00:00,-77.1432,38.9605,1805.94,False,130.59,315.16,19.83,,1783.08,,False,0,0,38.91027096774194,0.09891496413097665,38.6884,39.0691,38.9105,31,-77.26094193548387,0.24264810154377084,-77.6597,-76.9334,-77.1547,31,84.18193548387096,86.39929526793432,0.0,250.71,59.87,31,3338.7890322580643,3868.4022033352517,60.96,12420.6,1744.98,31,1.887741935483871,7.0969715182733255,-8.78,19.83,0.0,31,204.11935483870968,104.70025256051946,0.0,355.18,182.81,31,85.92174603174603,85.12578085549079,0.0,251.1,73.23,63,3366.8304761904765,3921.9737443543154,60.96,12420.6,1638.3,63,2.023015873015873,7.3466541945693,-8.78,19.83,0.0,63
a284b5,2026-02-16 21:50:39+00:00,SWA1265,United States,2026-02-16 21:50:35+00:00,2026-02-16 21:50:35+00:00,-77.1849,38.973,2400.3,False,133.99,280.62,18.53,,2377.44,,False,0,0,38.9032375,0.11180351933406973,38.6772,39.108,38.89495,32,-77.242396875,0.233791388241152,-77.6426,-76.9017,-77.19565,32,87.6071875,85.22206787637225,0.0,251.1,81.89,32,3393.995625,4034.897691208809,60.96,12420.6,1394.46,32,2.1540625,7.692097687541249,-8.45,18.53,0.0,32,198.858125,110.92407099184209,0.0,355.97,182.81,32,85.92174603174603,85.12578085549079,0.0,251.1,73.23,63,3366.8304761904765,3921.9737443543154,60.96,12420.6,1638.3,63,2.023015873015873,7.3466541945693,-8.78,19.83,0.0,63
a284b5,2026-02-16 21:51:09+00:00,SWA1265,United States,2026-02-16 21:51:05+00:00,2026-02-16 21:51:05+00:00,-77.2307,38.9803,2994.66,False,134.99,281.65,20.48,,2987.04,,False,0,0,38.89872424242424,0.12301358672496103,38.6793,39.1322,38.9128,33,-77.26295151515151,0.22391229466189763,-77.6464,-76.9445,-77.2619,33,87.0060606060606,80.03701569193602,0.0,227.11,97.02,33,3210.56,3712.3512049777833,60.96,12420.6,1447.8,33,1.9206060606060606,7.867945625842373,-6.83,20.48,-0.33,33,210.40121212121213,114.25504575175158,0.0,355.44,225.18,33,86.06876923076923,77.92933109771016,0.0,227.35,96.55,65,3093.9544615384616,3665.396972908439,22.86,12420.6,1234.44,65,1.4903076923076923,7.231506363050935,-7.48,20.48,-0.33,65
a284b5,2026-02-16 21:51:39+00:00,SWA1265,United States,2026-02-16 21:51:35+00:00,2026-02-16 21:51:35+00:00,-77.2787,38.9877,3329.94,False,154.06,280.97,5.53,,3314.7,,False,0,0,38.8953375,0.1171509578940077,38.6578,39.0824,38.9083,32,-77.242859375,0.22943411431715957,-77.6321,-76.8542,-77.26935,32,85.1021875,76.9629800297551,0.0,227.35,88.13,32,2973.705,3671.720951193358,22.86,12420.6,1196.3400000000001,32,1.0465624999999998,6.607674721244545,-7.48,17.56,-0.165,32,220.885,112.53778072417538,0.0,355.76,226.71,32,86.06876923076923,77.92933109771016,0.0,227.35,96.55,65,3093.9544615384616,3665.396972908439,22.86,12420.6,1234.44,65,1.4903076923076923,7.231506363050935,-7.48,20.48,-0.33,65
