feature_set_name,fold,train_years,val_year,auc,f1,precision,recall,accuracy
xgb_schedule,1,"[2015, 2016, 2017, 2018]",2019,0.6603628272898683,0.0749462879459059,0.7472659503297243,0.03945151922083033,0.8139626017328123
xgb_schedule,2,"[2015, 2016, 2017, 2018, 2019]",2020,0.6031094575112078,0.031028858786753048,0.646620090634441,0.01589581960136283,0.9026317263030138
xgb_schedule,3,"[2015, 2016, 2017, 2018, 2019, 2020]",2021,0.661525490749972,0.048496693013449374,0.7889428347689899,0.025017257905113804,0.831256427106644
xgb_schedule,4,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]",2022,0.6479374292329187,0.10804497414046683,0.6089563186730936,0.059281544894882535,0.7936614753179246
xgb_schedule,5,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]",2023,0.6723722211947074,0.09041272130889737,0.7226399965325936,0.04822306212214446,0.8005142217471647
