feature_set_name,fold,train_years,val_year,mae,rmse
xgb_2hop_propagation,1,"[2015, 2016, 2017, 2018]",2019,18.720388412475586,42.365965113520076
xgb_2hop_propagation,2,"[2015, 2016, 2017, 2018, 2019]",2020,18.340167999267578,36.11600876158919
xgb_2hop_propagation,3,"[2015, 2016, 2017, 2018, 2019, 2020]",2021,17.55340003967285,42.5179979698855
xgb_2hop_propagation,4,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]",2022,19.5921573638916,46.339764558064765
xgb_2hop_propagation,5,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]",2023,19.900371551513672,48.6458723679358
