feature_set_name,fold,train_years,val_year,auc,f1,precision,recall,accuracy
xgb_full_aircraft,1,"[2015, 2016, 2017, 2018]",2019,0.8405832043429194,0.5325421444807622,0.7750071957704019,0.4056366109406389,0.8639666705633808
xgb_full_aircraft,2,"[2015, 2016, 2017, 2018, 2019]",2020,0.7933353653765345,0.39579974563970666,0.6165713303709524,0.29144424742612585,0.9127329318375194
xgb_full_aircraft,3,"[2015, 2016, 2017, 2018, 2019, 2020]",2021,0.8163136821835175,0.4266925102399064,0.8093087135663055,0.2897212413772553,0.8661734473228663
xgb_full_aircraft,4,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]",2022,0.8294950199561544,0.514042096592176,0.7745227919914439,0.38467244285082447,0.8466748282308196
xgb_full_aircraft,5,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]",2023,0.831235572006016,0.5138802443550253,0.7770478846027181,0.3838719450689061,0.8506827300878443
