feature_set_name,fold,train_years,val_year,auc,f1,precision,recall,accuracy
xgb_schedule,1,"[2015, 2016, 2017, 2018]",2019,0.6495756886576094,0.11967451464317568,0.5395207931699256,0.06730154803867004,0.8110272566928721
xgb_schedule,2,"[2015, 2016, 2017, 2018, 2019]",2020,0.6110531178793002,0.03165301452188977,0.6457242582897034,0.0162241564534871,0.9018467815187442
xgb_schedule,3,"[2015, 2016, 2017, 2018, 2019, 2020]",2021,0.6764153389205726,0.04352195922582549,0.8330391810801271,0.022344676096877427,0.8313284161642178
xgb_schedule,4,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]",2022,0.6594607400846793,0.09363865051701727,0.6913674560733384,0.05022023375992786,0.7949629079141974
xgb_schedule,5,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]",2023,0.6776782186183405,0.10436042079585303,0.6975796178343949,0.05639895359136507,0.8003851054792581
