feature_set_name,fold,train_years,val_year,mae,rmse
xgb_full,1,"[2015, 2016, 2017, 2018]",2019,18.501041412353516,42.03266726235084
xgb_full,2,"[2015, 2016, 2017, 2018, 2019]",2020,17.84297752380371,35.307475098788395
xgb_full,3,"[2015, 2016, 2017, 2018, 2019, 2020]",2021,17.486019134521484,42.10611507557795
xgb_full,4,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]",2022,19.373342514038086,45.03887345472034
xgb_full,5,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]",2023,19.683364868164062,47.91013825544913
