feature_set_name,fold,train_years,val_year,mae,rmse
xgb_full_aircraft,1,"[2015, 2016, 2017, 2018]",2019,18.50737762451172,41.94394103387431
xgb_full_aircraft,2,"[2015, 2016, 2017, 2018, 2019]",2020,17.786890029907227,35.20781461495356
xgb_full_aircraft,3,"[2015, 2016, 2017, 2018, 2019, 2020]",2021,17.486204147338867,42.03527222854784
xgb_full_aircraft,4,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]",2022,19.33588218688965,45.119730041994934
xgb_full_aircraft,5,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]",2023,19.676828384399414,47.99310253177013
