feature_set_name,fold,train_years,val_year,mae,rmse
xgb_schedule,1,"[2015, 2016, 2017, 2018]",2019,25.991079330444336,50.01896368894127
xgb_schedule,2,"[2015, 2016, 2017, 2018, 2019]",2020,20.8457088470459,39.054916451369316
xgb_schedule,3,"[2015, 2016, 2017, 2018, 2019, 2020]",2021,20.49933624267578,47.99013926627922
xgb_schedule,4,"[2015, 2016, 2017, 2018, 2019, 2020, 2021]",2022,25.08677864074707,52.55812909145216
xgb_schedule,5,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]",2023,24.7974853515625,55.71030809225861
